from_module_machine_name,description,quality,version_major,from_version,from_project_machine_name,to_module_machine_name,from_project_reference,title,from_module_reference
html_export,NA,ok,6,6.x-2.0-beta1,html_export,simplehtmldom,html_export,Module html_export 6-ok from project html_export depends on module simplehtmldom,Module html_export 6-ok from project html_export
html_export_og,NA,ok,6,6.x-2.0-beta1,html_export,og,html_export,Module html_export_og 6-ok from project html_export depends on module og,Module html_export_og 6-ok from project html_export
html_export_og,NA,ok,6,6.x-2.0-beta1,html_export,html_export,html_export,Module html_export_og 6-ok from project html_export depends on module html_export,Module html_export_og 6-ok from project html_export
username_check,NA,ok,6,6.x-1.5,username_check,user,username_check,Module username_check 6-ok from project username_check depends on module user,Module username_check 6-ok from project username_check
menu_minipanels,NA,ok,6,6.x-1.4,menu_minipanels,menu,menu_minipanels,Module menu_minipanels 6-ok from project menu_minipanels depends on module menu,Module menu_minipanels 6-ok from project menu_minipanels
menu_minipanels,NA,ok,6,6.x-1.4,menu_minipanels,panels_mini,menu_minipanels,Module menu_minipanels 6-ok from project menu_minipanels depends on module panels_mini,Module menu_minipanels 6-ok from project menu_minipanels
uc_donation,NA,ok,6,6.x-2.0-beta3,uc_donation,uc_cart,uc_donation,Module uc_donation 6-ok from project uc_donation depends on module uc_cart,Module uc_donation 6-ok from project uc_donation
uc_donate,NA,ok,6,6.x-2.0-beta3,uc_donation,uc_donation,uc_donation,Module uc_donate 6-ok from project uc_donation depends on module uc_donation,Module uc_donate 6-ok from project uc_donation
pt2ami,NA,ok,6,6.x-1.0,pt2ami,primary_term,pt2ami,Module pt2ami 6-ok from project pt2ami depends on module primary_term,Module pt2ami 6-ok from project pt2ami
cck_plain_text_linebreaks,NA,ok,6,6.x-1.0,cck_plain_text_linebreaks,text,cck_plain_text_linebreaks,Module cck_plain_text_linebreaks 6-ok from project cck_plain_text_linebreaks depends on module text,Module cck_plain_text_linebreaks 6-ok from project cck_plain_text_linebreaks
morelikethis,NA,ok,6,6.x-1.1,morelikethis,autoload,morelikethis,Module morelikethis 6-ok from project morelikethis depends on module autoload,Module morelikethis 6-ok from project morelikethis
morelikethis_googlevideo,NA,ok,6,6.x-1.1,morelikethis,morelikethis,morelikethis,Module morelikethis_googlevideo 6-ok from project morelikethis depends on module morelikethis,Module morelikethis_googlevideo 6-ok from project morelikethis
morelikethis_flickr,NA,ok,6,6.x-1.1,morelikethis,morelikethis,morelikethis,Module morelikethis_flickr 6-ok from project morelikethis depends on module morelikethis,Module morelikethis_flickr 6-ok from project morelikethis
morelikethis_flickr,NA,ok,6,6.x-1.1,morelikethis,flickrapi,morelikethis,Module morelikethis_flickr 6-ok from project morelikethis depends on module flickrapi,Module morelikethis_flickr 6-ok from project morelikethis
morelikethis_yboss,NA,ok,6,6.x-1.1,morelikethis,morelikethis,morelikethis,Module morelikethis_yboss 6-ok from project morelikethis depends on module morelikethis,Module morelikethis_yboss 6-ok from project morelikethis
morelikethis_taxonomy,NA,ok,6,6.x-1.1,morelikethis,morelikethis,morelikethis,Module morelikethis_taxonomy 6-ok from project morelikethis depends on module morelikethis,Module morelikethis_taxonomy 6-ok from project morelikethis
morelikethis_taxonomy,NA,ok,6,6.x-1.1,morelikethis,taxonomy,morelikethis,Module morelikethis_taxonomy 6-ok from project morelikethis depends on module taxonomy,Module morelikethis_taxonomy 6-ok from project morelikethis
fusioncharts_cck,NA,ok,6,6.x-1.0,fusioncharts,content,fusioncharts,Module fusioncharts_cck 6-ok from project fusioncharts depends on module content,Module fusioncharts_cck 6-ok from project fusioncharts
fusioncharts_cck,NA,ok,6,6.x-1.0,fusioncharts,fusioncharts,fusioncharts,Module fusioncharts_cck 6-ok from project fusioncharts depends on module fusioncharts,Module fusioncharts_cck 6-ok from project fusioncharts
fusioncharts_webform,NA,ok,6,6.x-1.0,fusioncharts,fusioncharts,fusioncharts,Module fusioncharts_webform 6-ok from project fusioncharts depends on module fusioncharts,Module fusioncharts_webform 6-ok from project fusioncharts
fusioncharts_webform,NA,ok,6,6.x-1.0,fusioncharts,webform,fusioncharts,Module fusioncharts_webform 6-ok from project fusioncharts depends on module webform,Module fusioncharts_webform 6-ok from project fusioncharts
fusioncharts_system,NA,ok,6,6.x-1.0,fusioncharts,fusioncharts,fusioncharts,Module fusioncharts_system 6-ok from project fusioncharts depends on module fusioncharts,Module fusioncharts_system 6-ok from project fusioncharts
fusioncharts_test,NA,ok,6,6.x-1.0,fusioncharts,fusioncharts,fusioncharts,Module fusioncharts_test 6-ok from project fusioncharts depends on module fusioncharts,Module fusioncharts_test 6-ok from project fusioncharts
fusioncharts_node,NA,ok,6,6.x-1.0,fusioncharts,fusioncharts,fusioncharts,Module fusioncharts_node 6-ok from project fusioncharts depends on module fusioncharts,Module fusioncharts_node 6-ok from project fusioncharts
fusioncharts_node,NA,ok,6,6.x-1.0,fusioncharts,colorpicker,fusioncharts,Module fusioncharts_node 6-ok from project fusioncharts depends on module colorpicker,Module fusioncharts_node 6-ok from project fusioncharts
signup_status_rules,NA,ok,6,6.x-1.0-beta2,signup_status_rules,signup,signup_status_rules,Module signup_status_rules 6-ok from project signup_status_rules depends on module signup,Module signup_status_rules 6-ok from project signup_status_rules
signup_status_rules,NA,ok,6,6.x-1.0-beta2,signup_status_rules,signup_status,signup_status_rules,Module signup_status_rules 6-ok from project signup_status_rules depends on module signup_status,Module signup_status_rules 6-ok from project signup_status_rules
signup_status_rules,NA,ok,6,6.x-1.0-beta2,signup_status_rules,rules,signup_status_rules,Module signup_status_rules 6-ok from project signup_status_rules depends on module rules,Module signup_status_rules 6-ok from project signup_status_rules
signup_status_rules,NA,ok,6,6.x-1.0-beta2,signup_status_rules,signup_rules,signup_status_rules,Module signup_status_rules 6-ok from project signup_status_rules depends on module signup_rules,Module signup_status_rules 6-ok from project signup_status_rules
media_viddler,NA,ok,6,6.x-1.0-beta3,media_viddler,emvideo,media_viddler,Module media_viddler 6-ok from project media_viddler depends on module emvideo,Module media_viddler 6-ok from project media_viddler
userpoints_node_action,NA,ok,6,6.x-1.6,userpoints_node_action,node,userpoints_node_action,Module userpoints_node_action 6-ok from project userpoints_node_action depends on module node,Module userpoints_node_action 6-ok from project userpoints_node_action
userpoints_node_action,NA,ok,6,6.x-1.6,userpoints_node_action,userpoints,userpoints_node_action,Module userpoints_node_action 6-ok from project userpoints_node_action depends on module userpoints,Module userpoints_node_action 6-ok from project userpoints_node_action
userpoints_poll_action,NA,ok,6,6.x-1.6,userpoints_node_action,node,userpoints_node_action,Module userpoints_poll_action 6-ok from project userpoints_node_action depends on module node,Module userpoints_poll_action 6-ok from project userpoints_node_action
userpoints_poll_action,NA,ok,6,6.x-1.6,userpoints_node_action,userpoints,userpoints_node_action,Module userpoints_poll_action 6-ok from project userpoints_node_action depends on module userpoints,Module userpoints_poll_action 6-ok from project userpoints_node_action
userpoints_poll_action,NA,ok,6,6.x-1.6,userpoints_node_action,poll,userpoints_node_action,Module userpoints_poll_action 6-ok from project userpoints_node_action depends on module poll,Module userpoints_poll_action 6-ok from project userpoints_node_action
formstack,NA,ok,6,6.x-1.0-beta1,formstack,content,formstack,Module formstack 6-ok from project formstack depends on module content,Module formstack 6-ok from project formstack
wysiwyg_spellcheck,NA,ok,6,6.x-1.4,wysiwyg_spellcheck,wysiwyg,wysiwyg_spellcheck,Module wysiwyg_spellcheck 6-ok from project wysiwyg_spellcheck depends on module wysiwyg,Module wysiwyg_spellcheck 6-ok from project wysiwyg_spellcheck
uc_subproduct,NA,ok,6,6.x-1.1,uc_subproduct,uc_cart,uc_subproduct,Module uc_subproduct 6-ok from project uc_subproduct depends on module uc_cart,Module uc_subproduct 6-ok from project uc_subproduct
uc_subproduct,NA,ok,6,6.x-1.1,uc_subproduct,nodereference,uc_subproduct,Module uc_subproduct 6-ok from project uc_subproduct depends on module nodereference,Module uc_subproduct 6-ok from project uc_subproduct
uc_subproduct,NA,ok,6,6.x-1.1,uc_subproduct,uc_product,uc_subproduct,Module uc_subproduct 6-ok from project uc_subproduct depends on module uc_product,Module uc_subproduct 6-ok from project uc_subproduct
comments_in_a_view,NA,ok,6,6.x-1.0,comments_in_a_view,views,comments_in_a_view,Module comments_in_a_view 6-ok from project comments_in_a_view depends on module views,Module comments_in_a_view 6-ok from project comments_in_a_view
comments_in_a_view,NA,ok,6,6.x-1.0,comments_in_a_view,comment,comments_in_a_view,Module comments_in_a_view 6-ok from project comments_in_a_view depends on module comment,Module comments_in_a_view 6-ok from project comments_in_a_view
duplicatemail,NA,ok,6,6.x-1.0,duplicatemail,views,duplicatemail,Module duplicatemail 6-ok from project duplicatemail depends on module views,Module duplicatemail 6-ok from project duplicatemail
simplenews_realname,NA,ok,6,6.x-2.0-alpha1,simplenews_realname,simplenews,simplenews_realname,Module simplenews_realname 6-ok from project simplenews_realname depends on module simplenews,Module simplenews_realname 6-ok from project simplenews_realname
simplenews_realname,NA,ok,6,6.x-2.0-alpha1,simplenews_realname,token,simplenews_realname,Module simplenews_realname 6-ok from project simplenews_realname depends on module token,Module simplenews_realname 6-ok from project simplenews_realname
datereminder,NA,ok,6,6.x-1.1,datereminder,content,datereminder,Module datereminder 6-ok from project datereminder depends on module content,Module datereminder 6-ok from project datereminder
datereminder,NA,ok,6,6.x-1.1,datereminder,date,datereminder,Module datereminder 6-ok from project datereminder depends on module date,Module datereminder 6-ok from project datereminder
datereminder,NA,ok,6,6.x-1.1,datereminder,messaging,datereminder,Module datereminder 6-ok from project datereminder depends on module messaging,Module datereminder 6-ok from project datereminder
datereminder,NA,ok,6,6.x-1.1,datereminder,token,datereminder,Module datereminder 6-ok from project datereminder depends on module token,Module datereminder 6-ok from project datereminder
rest_provider,NA,ok,6,6.x-1.0-beta1,rest_provider,menu,rest_provider,Module rest_provider 6-ok from project rest_provider depends on module menu,Module rest_provider 6-ok from project rest_provider
rest_provider,NA,ok,6,6.x-1.0-beta1,rest_provider,path,rest_provider,Module rest_provider 6-ok from project rest_provider depends on module path,Module rest_provider 6-ok from project rest_provider
apachesolr_autocomplete,NA,ok,6,6.x-1.4,apachesolr_autocomplete,apachesolr,apachesolr_autocomplete,Module apachesolr_autocomplete 6-ok from project apachesolr_autocomplete depends on module apachesolr,Module apachesolr_autocomplete 6-ok from project apachesolr_autocomplete
apachesolr_autocomplete,NA,ok,6,6.x-1.4,apachesolr_autocomplete,apachesolr_search,apachesolr_autocomplete,Module apachesolr_autocomplete 6-ok from project apachesolr_autocomplete depends on module apachesolr_search,Module apachesolr_autocomplete 6-ok from project apachesolr_autocomplete
uwa_widget_server,NA,ok,6,6.x-1.1,uwa_widget,uwa_widget,uwa_widget,Module uwa_widget_server 6-ok from project uwa_widget depends on module uwa_widget,Module uwa_widget_server 6-ok from project uwa_widget
uwa_widget_client,NA,ok,6,6.x-1.1,uwa_widget,uwa_widget,uwa_widget,Module uwa_widget_client 6-ok from project uwa_widget depends on module uwa_widget,Module uwa_widget_client 6-ok from project uwa_widget
sin,NA,ok,6,6.x-2.8,sin,content,sin,Module sin 6-ok from project sin depends on module content,Module sin 6-ok from project sin
nq_view,NA,ok,6,6.x-1.0,nodequeue_view,panels,nodequeue_view,Module nq_view 6-ok from project nodequeue_view depends on module panels,Module nq_view 6-ok from project nodequeue_view
nq_view,NA,ok,6,6.x-1.0,nodequeue_view,nodequeue,nodequeue_view,Module nq_view 6-ok from project nodequeue_view depends on module nodequeue,Module nq_view 6-ok from project nodequeue_view
nq_view,NA,ok,6,6.x-1.0,nodequeue_view,ctools,nodequeue_view,Module nq_view 6-ok from project nodequeue_view depends on module ctools,Module nq_view 6-ok from project nodequeue_view
time_tracker_simple,NA,ok,6,6.x-1.0-alpha1,time_tracker_simple,time_tracker,time_tracker_simple,Module time_tracker_simple 6-ok from project time_tracker_simple depends on module time_tracker,Module time_tracker_simple 6-ok from project time_tracker_simple
time_tracker_simple,NA,ok,6,6.x-1.0-alpha1,time_tracker_simple,time_tracker_timer,time_tracker_simple,Module time_tracker_simple 6-ok from project time_tracker_simple depends on module time_tracker_timer,Module time_tracker_simple 6-ok from project time_tracker_simple
time_tracker_simple,NA,ok,6,6.x-1.0-alpha1,time_tracker_simple,views,time_tracker_simple,Module time_tracker_simple 6-ok from project time_tracker_simple depends on module views,Module time_tracker_simple 6-ok from project time_tracker_simple
time_tracker_simple,NA,ok,6,6.x-1.0-alpha1,time_tracker_simple,views_customfield,time_tracker_simple,Module time_tracker_simple 6-ok from project time_tracker_simple depends on module views_customfield,Module time_tracker_simple 6-ok from project time_tracker_simple
views_gallery_slideshow,NA,ok,6,6.x-2.0-beta2,views_gallery,views_gallery,views_gallery,Module views_gallery_slideshow 6-ok from project views_gallery depends on module views_gallery,Module views_gallery_slideshow 6-ok from project views_gallery
views_gallery_slideshow,NA,ok,6,6.x-2.0-beta2,views_gallery,views_slideshow,views_gallery,Module views_gallery_slideshow 6-ok from project views_gallery depends on module views_slideshow,Module views_gallery_slideshow 6-ok from project views_gallery
views_gallery,NA,ok,6,6.x-2.0-beta2,views_gallery,content,views_gallery,Module views_gallery 6-ok from project views_gallery depends on module content,Module views_gallery 6-ok from project views_gallery
views_gallery,NA,ok,6,6.x-2.0-beta2,views_gallery,custom_pagers,views_gallery,Module views_gallery 6-ok from project views_gallery depends on module custom_pagers,Module views_gallery 6-ok from project views_gallery
views_gallery,NA,ok,6,6.x-2.0-beta2,views_gallery,features,views_gallery,Module views_gallery 6-ok from project views_gallery depends on module features,Module views_gallery 6-ok from project views_gallery
views_gallery,NA,ok,6,6.x-2.0-beta2,views_gallery,filefield,views_gallery,Module views_gallery 6-ok from project views_gallery depends on module filefield,Module views_gallery 6-ok from project views_gallery
views_gallery,NA,ok,6,6.x-2.0-beta2,views_gallery,imageapi,views_gallery,Module views_gallery 6-ok from project views_gallery depends on module imageapi,Module views_gallery 6-ok from project views_gallery
